"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3694250";"";"None";"398.61";"1";"5.38";"BDBM120364";"Fc1cc(I)ccc1Nc1ccnc2cc(Cl)ccc12";"IC50";"'='";"580.0";"nM";"6.24";"";"248255";"UO_0000065";"15.65";"0.43";"0.86";"25.03";"0";"CHEMBL3706206";"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3639068";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"580.0"
"CHEMBL4517934";"";"None";"325.39";"0";"2.81";"3";"O=C(NCC(c1ccccc1)c1ccccc1)c1nsnc1O";"IC50";"'='";"12000.0";"nM";"4.92";"";"";"UO_0000065";"15.12";"0.29";"2.11";"6.55";"0";"CHEMBL4331522";"Inhibition of Plasmodium falciparum recombinant N-terminal His6-tagged DHODH (159-569 residues) expressed in Escherichia coli BL21(DE3) using DHO as substrate measured every min for 5 mins by DCPI dye-based photometric analysis";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL4330080";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"12.0"
"CHEMBL218467";"";"None";"369.44";"0";"4.48";"5";"CCOC(=O)C(=CNc1ccc2sc3ccccc3c2c1)C(=O)OCC";"IC50";"'='";"160.0";"nM";"6.80";"";"";"UO_0000065";"18.40";"0.36";"2.32";"10.52";"0";"CHEMBL911102";"Inhibition of recombinant Plasmodium falciparum DHODH";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1139229";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"0.16"
"CHEMBL1784580";"";"None";"281.34";"0";"3.39";"36, DSM191";"Cc1cc(Nc2ccc3sccc3c2)n2ncnc2n1";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"25.04";"0.48";"3.66";"12.78";"0";"CHEMBL1785541";"Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1781999";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"0.09"
"CHEMBL387254";"";"None";"292.34";"0";"3.74";"13";"CCOC(=O)/C(C#N)=C\Nc1cccc(-c2ccccc2)c1";"IC50";"'='";"21300.0";"nM";"4.67";"";"";"UO_0000065";"15.98";"0.29";"0.93";"7.52";"0";"CHEMBL911102";"Inhibition of recombinant Plasmodium falciparum DHODH";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1139229";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"21.3"
"CHEMBL199574";"";"None";"370.20";"0";"4.55";"4";"O=C(Nc1ccccc1C(=O)O)c1ccc2cc(Br)ccc2c1";"IC50";"'='";"142600.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL863916";"Binding affinity to Plasmodium falciparum DHODH";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1148537";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"142.6"
"CHEMBL2431502";"";"None";"315.25";"0";"2.49";"56";"CCOC(=O)C1=C(Nc2ccc(C(F)(F)F)cc2)OCC1=O";"IC50";"'='";"142.0";"nM";"6.85";"";"";"UO_0000065";"21.72";"0.43";"4.36";"10.60";"0";"CHEMBL2434280";"Inhibition of Plasmodium falciparum DHODH (Phe158 to Ser569) expressed in Escherichia coli BL21 using dihydroorotate as substrate measured every 30 secs for 6 mins by DCIP dye-based assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL2429811";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"0.142"
"CHEMBL2012821";"";"None";"271.35";"0";"2.84";"BDBM50379140";"CCNC(=O)c1ccc(-n2cnc3ccccc32)s1";"IC50";"'='";"145.0";"nM";"6.84";"";"248300";"UO_0000065";"25.20";"0.49";"4.00";"14.58";"1";"CHEMBL3706206";"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3639068";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"145.0"
"CHEMBL3410570";"";"None";"311.20";"0";"4.16";"6";"CC(=O)c1sc(Nc2ccc(Br)cc2)nc1C";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3413104";"Inhibition of Plasmodium falciparum DHODH using dihydroorotate substrate by DCIP assay";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3407421";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"10.0"
"CHEMBL3694232";"";"None";"344.44";"0";"4.86";"BDBM120340";"Cn1c(-c2ccc(-c3nc4ccccc4n3C)s2)nc2ccccc21";"IC50";"'>'";"30000.0";"nM";"";"";"248357";"UO_0000065";"";"";"";"";"0";"CHEMBL3706206";"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3639068";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"30000.0"
"CHEMBL3690124";"";"None";"315.37";"0";"3.43";"BDBM120303";"Cc1nc2cc(F)ccc2n1-c1ccc(C(=O)NC2CC2)s1";"IC50";"'='";"88.0";"nM";"7.06";"";"248317";"UO_0000065";"22.37";"0.44";"3.63";"15.04";"0";"CHEMBL3706206";"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3639068";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"88.0"
"CHEMBL1738786";"";"None";"357.29";"0";"4.31";"5, DSM267";"Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2nc(C(C)(F)F)nc2n1";"IC50";"'='";"46.0";"nM";"7.34";"";"";"UO_0000065";"20.54";"0.40";"3.03";"13.31";"0";"CHEMBL3296346";"Inhibition of N-terminal His6-tagged recombinant Plasmodium falciparum DHODH (amino acid residues 158 to 569) expressed in Escherichia coli BL21 cells assessed as orotic acid production using dihydroorotate as substrate by DCIP dye-based assay";"B";"BAO_0000219";"cell-based format";"Plasmodium falciparum";"None";"None";"BL21";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3286300";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"0.046"
"CHEMBL373493";"";"None";"339.39";"0";"3.78";"12";"CCOC(=O)C(=CNc1ccc(-c2ccccc2)cc1)C(=O)OCC";"IC50";"'>'";"500000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL911102";"Inhibition of recombinant Plasmodium falciparum DHODH";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1139229";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"500.0"
"CHEMBL3694254";"";"None";"316.45";"0";"3.88";"BDBM92605";"O=C(NC1CC1)c1ccc(N2CCSc3ccccc32)s1";"IC50";"'='";"250.0";"nM";"6.60";"";"248256";"UO_0000065";"20.86";"0.43";"2.72";"20.41";"0";"CHEMBL3706206";"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3639068";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"250.0"
"CHEMBL2012820";"";"None";"257.32";"0";"2.45";"BDBM50379139";"CNC(=O)c1ccc(-n2cnc3ccccc32)s1";"IC50";"'='";"1076.0";"nM";"5.97";"";"248299";"UO_0000065";"23.19";"0.45";"3.52";"12.72";"1";"CHEMBL3706206";"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3639068";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"1076.0"
"CHEMBL3690135";"";"None";"313.43";"0";"3.79";"BDBM120318";"CCCc1nc2ccccc2n1-c1ccc(C(=O)NCC)s1";"IC50";"'='";"334.0";"nM";"6.48";"";"248334";"UO_0000065";"20.66";"0.40";"2.69";"13.80";"0";"CHEMBL3706206";"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3639068";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"334.0"
"CHEMBL3410586";"";"None";"395.48";"0";"4.93";"23";"CCOC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1NC(=O)c1ccccc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3413104";"Inhibition of Plasmodium falciparum DHODH using dihydroorotate substrate by DCIP assay";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3407421";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"10.0"
"CHEMBL3690152";"";"None";"297.38";"0";"3.19";"BDBM120337";"Cn1c(-c2ccc(C(=O)NC3CC3)s2)nc2ccccc21";"IC50";"'>'";"30000.0";"nM";"";"";"248354";"UO_0000065";"";"";"";"";"0";"CHEMBL3706206";"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3639068";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"30000.0"
"CHEMBL3410572";"";"None";"260.36";"0";"4.01";"8";"CC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1C";"IC50";"'='";"1489.0";"nM";"5.83";"";"";"UO_0000065";"22.38";"0.44";"1.82";"13.88";"0";"CHEMBL3413104";"Inhibition of Plasmodium falciparum DHODH using dihydroorotate substrate by DCIP assay";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3407421";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"1.489"
"CHEMBL3410573";"";"None";"264.32";"0";"3.85";"9";"CC(=O)c1sc(Nc2ccc(C)c(F)c2)nc1C";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3413104";"Inhibition of Plasmodium falciparum DHODH using dihydroorotate substrate by DCIP assay";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3407421";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"10.0"
"CHEMBL3410575";"";"None";"379.20";"1";"5.18";"11";"CC(=O)c1sc(Nc2ccc(Br)c(C(F)(F)F)c2)nc1C";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3413104";"Inhibition of Plasmodium falciparum DHODH using dihydroorotate substrate by DCIP assay";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3407421";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"10.0"
"CHEMBL3410585";"";"None";"433.84";"1";"5.08";"22";"CCOC(=O)c1sc(Nc2ccc(Cl)c(C(F)(F)F)c2)nc1NC(=O)C1CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3413104";"Inhibition of Plasmodium falciparum DHODH using dihydroorotate substrate by DCIP assay";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3407421";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"10.0"
"CHEMBL3410588";"";"None";"316.43";"0";"4.56";"25";"CCOC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1C1CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3413104";"Inhibition of Plasmodium falciparum DHODH using dihydroorotate substrate by DCIP assay";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3407421";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"10.0"
"CHEMBL3410595";"";"None";"356.42";"1";"5.18";"32";"CCOC(=O)c1sc(Nc2ccc(C)c(F)c2)nc1-c1ccccc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3413104";"Inhibition of Plasmodium falciparum DHODH using dihydroorotate substrate by DCIP assay";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3407421";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"10.0"
"CHEMBL3410614";"";"None";"418.49";"1";"6.54";"51";"CCOC(=O)c1sc(Nc2ccc(-c3ccccc3)cc2F)nc1-c1ccccc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3413104";"Inhibition of Plasmodium falciparum DHODH using dihydroorotate substrate by DCIP assay";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3407421";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"10.0"
"CHEMBL3410616";"";"None";"466.51";"1";"6.68";"53";"CCOC(=O)c1sc(Nc2c(F)cc(-c3cccc(OC)c3)cc2F)nc1-c1ccccc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3413104";"Inhibition of Plasmodium falciparum DHODH using dihydroorotate substrate by DCIP assay";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3407421";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"10.0"
"CHEMBL2172233";"";"None";"275.31";"0";"3.56";"9, DSM23";"Cc1nc(Nc2ccc3ccccc3c2)c2nc[nH]c2n1";"IC50";"'='";"440.0";"nM";"6.36";"";"";"UO_0000065";"23.09";"0.41";"2.80";"9.56";"0";"CHEMBL2175115";"Inhibition of Plasmodium falciparum DHODH expressed in Escherichia coli DH5alpha using 2,6-dichoroindophenol substrate by spectrophotometric analysis";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL2169788";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"0.44"
